mc_mc,dates_mc,wy,dy,ts,dd,mm,yyyy,datetime,timestamp,chl,P-E,Precip,CumPrecip,u,v,wdir,uuvv,u1,v1,wdir1,uuvv1,u3,v3,wdir3,uuvv3,sumu3,sumv3,sumuuvv3,PREC_cmcc,CPREC_cmcc,ppppp_cmcc,MLD,LE,LE_STAR,LC,LC_STAR,LEC,LEC_STAR,BIGV,CRI,FRWC,FP,FRSH,N1bulk,N1meanA,Tsurf,Sref,Sbottom,SmaxSummer,Smodel0,Smodel00,Smodel1,Smodel11,Smodel2,Smodel22,Smodel3,Smodel33,Smodel4,Smodel44,Smodel5,Smodel55,Smodel6,Smodel66,Smodel7,Smodel77,Smodel1_fp,Smodel11_fp,Smodel2_fp,Smodel22_fp,Smodel3_fp,Smodel33_fp,Smodel4_fp,Smodel44_fp,Smodel5_fp,Smodel55_fp,Smodel6_fp,Smodel66_fp,Smodel7_fp,Smodel77_fp,doxy,amon,ntra,ntri,dino,phos,slca,dino+0.5chl,ntri+0.5chl,ntra+0.5chl,Ssurface,Tsurface,FW,FR,chl10,doxy10,amon10,ntra10,ntri10,phos10,slca10,dino10,dino+0.5chl10,ntri+0.5chl10,ntra+0.5chl10,season
988,2011-12-20 12:00:00,51.0,354.0,1324378800.0,20,12.0,2011.0,2011-12-20 12:00:00,1324378800.0,0.462,2.973133465884753,6.152188330633293,1919.4827591575872,2.0690599783044874,1.7234544651602566,166.17014339247953,5.477401072981263,0.45175643875,-3.1547793291666664,273.38790997957506,3.757649692508437,1.7452312101388892,-0.5609328570833332,205.10504994250283,4.632643585297644,125.65664713,-40.38716570999999,333.5503381414303,11.897445427254462,3712.0029733033916,0.5659251352420097,70,50.22682385180129,35.07379679208458,60.63681375816693,55.4118385399869,63.24973945607622,48.26092452135543,16025681.25,16025681.25,-0.2199842429161599,0.4645053208978309,0.4840683955707867,0.0015664742461078125,0.001247713101418998,17.024637341966233,38.11889629652556,38.12379828767321,38.001827501321976,38.121253262069246,38.771462728410135,37.890374300990665,38.53664581479258,37.87847957783195,38.5245482110637,37.840170340781256,38.48558555822924,37.8464976710661,38.49202080967867,37.77939010540958,38.42376863384491,37.87316434210146,38.51914231680831,37.86103224477112,38.50680329017069,37.86383881233681,38.50965772753715,37.84911211763777,38.49467984916805,37.80168197313826,38.44644071948825,37.80951575456567,38.454408116639314,37.72643079174358,38.36990602755,37.842531396690156,38.487986885135825,37.82751081226299,38.472710104352345,5.269,0.276,0.5372849999999998,0.2442060000000001,1.057491,0.037000000000000005,1.248,1.288491,0.4752060000000001,0.7682849999999998,38.11889629652556,17.024637341966233,-0.2199842429161599,0.4840683955707867,-0.33535802444387447,0.7217281985727882,-0.5590909179347823,-0.26979528395794483,-0.6122436698961318,-1.431798275933005,0.09621458534640519,0.02427667990810142,0.11008138938751504,-0.323118084545295,-0.11447764589666902,DJF
989,2011-12-27 12:00:00,52.0,361.0,1324983600.0,27,12.0,2011.0,2011-12-27 12:00:00,1324983600.0,0.418,-2.7637432520482075,2.824317552189332,474.48534876780786,-2.4031943622619045,-5.7583380857142865,246.2190911233997,7.6511678762383175,-4.798165916666667,-7.185227708333334,236.69938276343171,8.708316629979636,-5.467843800000002,-7.028520375,223.7841411460626,10.045678904052716,-393.6847536,-506.053467,723.2888810917958,26.07739133698114,4381.00174461283,0.7616736613334518,70,67.93824716940318,75.0,63.90769529215433,60.849619806992656,75.0,74.19660710004244,10300289.0625,10300289.0625,-0.2682402309692286,0.4908842109186314,0.41775119376675385,0.005210178397653418,0.0017513172088292571,16.374573023146223,38.14572353698086,38.14982197544503,38.001827501321976,38.14745062969637,38.79810692752801,37.90564335066568,38.55217529873435,37.912055627376105,38.558696945485394,37.911083587158046,38.55770832580844,37.902724406578415,38.54920656811293,37.912055627376105,38.558696945485394,37.896474139490344,38.54284969427717,37.8911794715184,38.53746471859125,37.91522647900359,38.56192188027039,37.92099988049149,38.56779375491903,37.9201246876864,38.56690363451849,37.91259835846271,38.559248933583774,37.92099988049149,38.56779375491903,37.90697082507079,38.55352541500852,37.90220368146057,38.548676961324844,5.3229999999999995,0.303,0.6209530000000001,0.14549499999999993,1.069448,0.027999999999999997,1.787,1.278448,0.3544949999999999,0.829953,38.14572353698086,16.374573023146223,-0.2682402309692286,0.41775119376675385,-0.3788237182249648,0.7261564661727549,-0.518557371497695,-0.2069412703759434,-0.8371519311435098,-1.5528419686577808,0.2521245525056442,0.029159672626960793,0.1066830680898997,-0.4503898859751977,-0.08094650089934399,DJF
990,2012-01-04 12:00:00,1.0,4.0,1325674800.0,4,1.0,2012.0,2012-01-04 12:00:00,1325674800.0,0.373,0.08253305245194817,2.3681013236661967,454.67545414390975,-1.2692707833333332,-1.099894883854167,198.6644706712468,4.172381818802036,-1.162704275,-0.45510085,178.87950421610333,3.4231620538549343,-2.190737091666666,1.8226904277777776,157.52516841370584,4.602644019542097,-157.7330706,131.23371079999998,331.39036940703085,11.320403323960347,2173.5174382003866,0.6222017706036339,65,27.28799668166265,33.896734543202356,35.80526198998797,38.495178414851694,33.53548999505225,37.9163076277747,7021181.25,7021181.25,-0.12721090261700493,0.3886055191500808,0.36765286685634985,0.008853882549199023,0.002254921316239516,15.69033404122512,37.92316796541348,38.11284623374608,38.001827501321976,38.07620052866873,38.72564155978688,37.9106666326452,38.55728425957317,37.82513539201136,38.47029416809974,37.845550246633536,38.491057225642685,37.78468233917921,38.429151133809924,37.82701843655975,38.4722093305164,37.83633628202443,38.4816861044215,37.847900263990226,38.493447325719664,37.90988126931085,38.556485500806346,37.823613165357145,38.468745977813796,37.84420389674015,38.489687911933295,37.782811603949796,38.42724849066429,37.8255124325915,38.470677639616255,37.8349105525675,38.48023605722288,37.84657415981733,38.492098603048866,5.21,4.158,2.3277937,0.5107463,6.9965399999999995,0.153,4.565,7.183039999999999,0.6972463000000001,2.5142937,37.92316796541348,15.69033404122512,-0.12721090261700493,0.36765286685634985,-0.4282911681913124,0.7168377232995244,0.6188844849954505,0.36694448846854594,-0.2917947708441265,-0.8153085691824012,0.6594407818703177,0.8448833213855108,0.8563082848839334,-0.15661378167840095,0.40041600717619896,DJF
992,2012-01-17 12:00:00,3.0,17.0,1326798000.0,17,1.0,2012.0,2012-01-17 12:00:00,1326798000.0,0.4,-3.9339519716347113,0.21212557038802912,35.63709582518889,-1.732893967857143,-3.617289226809525,229.14255920770668,4.96801274794348,-3.6899408916666667,-4.385439679166667,226.0841291833264,5.803295010644632,-3.3293783250000004,-4.6751833652777774,233.46959942108444,5.839252244556277,-239.71523940000003,-336.6132022999999,420.4261616080519,0.06772465647032984,11.377742287015412,0.06921418766359305,70,53.5592542903061,52.01332942367685,65.37640765105965,62.5075275120286,68.27072002958826,62.002439633743144,1769892.1875,1769892.1875,-0.3216457553347111,0.06747454306609442,0.2322470285130395,0.0023299125431012115,0.0010189225504461607,15.19978201287588,38.1752636444485,38.1776542592782,38.001827501321976,38.176443594332866,38.827594406338385,37.94835432515088,38.595614766580866,37.94699986320194,38.59423720245386,37.94145693600088,38.58859973314232,37.93194000229729,38.578920475279496,37.92986282662317,38.57680787056854,37.94457256079427,38.59176849912497,37.941944756299684,38.58909587387525,37.96528910196599,38.61283838888907,37.9643635936056,38.611897094733465,37.96057609298985,38.60804499317879,37.95407314049656,38.601431124046904,37.95265379944095,38.599987574212435,37.962705009786944,38.61021022152747,37.96090942222458,38.60838400779386,5.471,0.152,0.7656133764999997,0.33580762350000004,1.253421,0.027000000000000003,1.459,1.453421,0.5358076235,0.9656133764999996,38.1752636444485,15.19978201287588,-0.3216457553347111,0.2322470285130395,-0.3979400086720376,0.7380667147774693,-0.8181564120552275,-0.11599048734016336,-0.47390944873876467,-1.5686362358410126,0.16405529189345164,0.09809696665860598,0.16239143088010655,-0.27099111151834887,-0.015196726651491337,DJF
993,2012-01-24 12:00:00,4.0,24.0,1327402800.0,24,1.0,2012.0,2012-01-24 12:00:00,1327402800.0,0.865,-1.2668481948191723,0.7221849524072892,121.3270720044246,0.11519753458333334,-0.8101553312499999,183.83630436294797,3.438006978766774,-0.6453660958333333,-0.9445004375,192.46749328124505,2.9978374453935253,-0.7424553848611111,-0.3304929159722222,189.39945640401749,2.94194411761966,-53.45678771,-23.79548995,211.8199764686155,2.0007761855082844,336.1303991653918,0.1887214623067877,69,20.86627859639058,28.74399262575975,33.78508221627547,45.43963896635036,28.28443977352797,38.940676326888564,1647126.5625,1647126.5625,-0.2502365833280589,0.20858857561871985,0.226748045544586,0.016004389360559788,0.003551448560240685,14.682885733956935,37.79887846562619,38.18006572069335,38.001827501321976,38.13964558065752,38.790168752835214,37.94886380139248,38.596132932627945,37.87262235091432,38.51859108122939,37.907979740064384,38.55455153841009,37.82668868688253,38.471873956513036,37.874688055430944,38.520692019126784,37.89365859790654,38.5399861298286,37.921402229945116,38.56820296698606,37.94606396960243,38.59328534592485,37.865792150455654,38.51164438247608,37.90301864509284,38.54950582526265,37.8174302849772,38.4624576400575,37.86796705476728,38.513856382718465,37.88794044122788,38.534170442264035,37.91715069102649,38.563878912328455,5.436,3.304,2.5565772,0.4724898,6.333067,0.19699999999999998,4.895,6.765567,0.9049898,2.9890772,37.79887846562619,14.682885733956935,-0.2502365833280589,0.226748045544586,-0.06298389253518578,0.7352794480604568,0.5190400386483446,0.4076589114876638,-0.3256075625018714,-0.7055337738384071,0.6897526961391566,0.8016140826233031,0.8303041992562521,-0.04335631563311619,0.47553713186799773,DJF
994,2012-01-31 12:00:00,5.0,31.0,1328007600.0,31,1.0,2012.0,2012-01-31 12:00:00,1328007600.0,0.8290000000000001,-3.575023617180785,0.28950990344373817,48.637663778548024,-1.624234936309524,-4.765702111011905,235.73505086276413,6.0394231059544685,-4.697786573749998,-6.969391375000002,224.05324253509272,8.710043178052931,-3.1590723620833336,-4.679223624166667,212.92906181786262,6.481641855883565,-227.45321007,-336.9041009400001,466.6782136236167,1.1039557429898246,185.46456482229053,0.3005248623753196,70,75.0,75.0,59.44822808499168,56.19638997057196,75.0,71.53624352307749,3536789.0625,3536789.0625,-0.3074775013685381,0.17108354330271142,0.2925303618187152,0.002388807035505723,0.0011137360633750699,14.536734052854866,38.16029263760265,38.17936237778059,38.001827501321976,38.16875188657262,38.81977150611277,37.93447452947524,38.58149823224197,37.93896472759836,38.58606501675917,37.93592093708157,38.582969310283744,37.93896472759836,38.58606501675917,37.93896472759836,38.58606501675917,37.922519703913274,38.569339500982146,37.91793051022094,38.56467203239259,37.96129783900267,38.608779049544744,37.96399981649062,38.61152711290842,37.96216821502696,38.60966427100778,37.96399981649062,38.61152711290842,37.96399981649062,38.61152711290842,37.95410402067768,38.601462530931244,37.95134247258904,38.598653880909794,5.446000000000001,0.5,0.8067196400000001,0.36063896,1.6673586,0.065,1.595,2.0818586,0.77513896,1.2212196400000002,38.16029263760265,14.536734052854866,-0.3074775013685381,0.2925303618187152,-0.08144546944972642,0.7360776370039458,-0.3010299956639812,-0.09327736980824988,-0.4429273580378041,-1.1870866433571443,0.2027606873931999,0.2220290138967926,0.31845122886080257,-0.1106204340725072,0.08679378012960243,DJF
995,2012-02-07 12:00:00,6.0,38.0,1328612400.0,7,2.0,2012.0,2012-02-07 12:00:00,1328612400.0,0.359,10.348291200568873,15.007894428369985,2521.326263966157,-0.7290091061309524,-1.5022376811071432,192.12867871210221,6.6153559108462785,-3.72425685,-3.821226720833333,228.53467087274544,5.42859397131513,-2.55264945,-3.9970925517500002,232.1268165013213,5.989018492393288,-183.7907604,-287.790663726,431.2093314523166,90.9429056720795,15278.408152909355,2.637530104800037,70,75.0,47.6150616125915,75.0,67.64023232757263,75.0,62.422334959124285,38410368.75,38410368.75,-0.3093651701028548,0.7444130145833364,0.6478145839879343,0.0008908813307152747,0.0010499709198115333,14.117017610109091,38.15848405959443,38.177453304160274,38.001827501321976,38.169776670310064,38.82081376892108,37.85267294120735,38.498301407393384,37.86261657854833,38.508414646900476,37.83456654873408,38.47988618593942,37.86261657854833,38.508414646900476,37.78255194324389,38.4269844010943,37.86261657854833,38.508414646900476,37.847469379701984,38.493009092117866,37.8507064037326,38.4963013279657,37.86078114357189,38.506547906101325,37.83236128641374,38.47764330989146,37.86078114357189,38.506547906101325,37.779660891157185,38.42404403820921,37.86078114357189,38.506547906101325,37.84543423555041,38.49093923583383,5.416,0.36,0.8941272000000002,0.3382337,1.5923608999999999,0.027999999999999997,1.73,1.7718609,0.5177337000000001,1.0736272000000002,38.15848405959443,14.117017610109091,-0.3093651701028548,0.6478145839879343,-0.44490555142168087,0.7336786556770879,-0.44369749923271273,-0.04860069336461389,-0.47078312354224244,-1.5528419686577808,0.2380461031287954,0.20204150505704796,0.24842962458622977,-0.2858935652717656,0.030853505675391642,DJF
999,2012-03-07 12:00:00,10.0,67.0,1331118000.0,7,3.0,2012.0,2012-03-07 12:00:00,1331118000.0,7.872999999999999,0.25971561934345805,1.5028004444484242,288.53768533409743,0.4782966104010416,0.7803922699479164,135.1940355391825,3.3442402075615525,1.1993911166666666,-0.01961122458333331,151.7895392460093,3.441134180658267,1.6143633138888889,1.7494891734722222,88.45598218672994,3.8461084909375685,116.23415859999999,125.96322049,276.91981134750495,7.5663508017636465,1452.73935393862,0.25015847929728946,11,21.38111675273849,25.357864309004725,21.113573923548195,26.679216002738208,20.722717696460467,26.27895952955216,10264556.25,10264556.25,0.06430770854248516,0.3397690546891841,0.41726755944192206,0.02235768133315753,0.018390592955778814,13.77353083319617,37.61008301687897,38.194936399420094,38.001827501321976,37.77966291522772,38.42404609680299,37.39045515424654,38.028199871739226,37.677299805855725,38.31993704633457,37.74591570198809,38.389723279257815,37.68729314394476,38.33010083430312,37.736620000568784,38.380269027094705,37.683307489400676,38.326047199037205,37.74975503348261,38.3936280957369,37.53492992520749,38.175138855066976,37.7539896736544,38.397934963416716,37.806390793430865,38.451229855071354,37.76162146359939,38.40569692384781,37.799291780069005,38.444009758447656,37.7585776680225,38.40260121222597,37.809322843886314,38.45421191560774,6.48,1.764,2.231446889,0.398871553,4.394318442,0.18899999999999997,1.077,8.330818442,4.335371553,6.167946889,37.61008301687897,13.77353083319617,0.06430770854248516,0.41726755944192206,0.8961402514420196,0.8115750058705934,0.24649858079580092,0.3485865545918641,-0.3991669359029085,-0.7235381958267559,0.03221570329798157,0.642891525636903,0.9206876697601919,0.6370263236121824,0.7901406254330536,MAM
1000,2012-03-15 12:00:00,11.0,75.0,1331809200.0,15,3.0,2012.0,2012-03-15 12:00:00,1331809200.0,1.265,-2.635791912776429,0.7281312405396388,139.8011981836107,-2.911666478177084,-5.826378919291147,230.9516379630761,7.884416559308739,1.83069275,-1.6500358376625002,207.15900057084426,4.4804932524403585,0.8424423611111111,-3.4223758958875,228.24383669252296,5.285422304259125,60.65585,-246.4110645039,380.550405906657,13.664102702372801,2623.507718855578,0.9765696974651928,70,30.34231909244916,30.231546175806542,17.29168497937495,15.01224303889516,23.919486147691842,22.395071383551997,5151220.3125,5151220.3125,-0.3124815007804478,0.4137601908201001,0.33159242709298764,0.009100692183588563,0.002287679724338054,13.56708223778786,38.07840424445258,38.187199627379826,38.001827501321976,38.17146847403645,38.82253442864521,37.92548077523266,38.57235107737254,37.77840000822057,38.422761649210976,37.76319147579997,38.40729371472714,37.825694925233456,38.47086324491673,37.82504954907389,38.470206860995006,37.692761563986934,38.33566252563555,37.64583334292698,38.28793388037752,37.94420142530294,38.591391033416535,37.83318569620853,38.47848178110887,37.82170638215933,38.46680667185297,37.86888363144037,38.51478859284477,37.86839650517396,38.514293157981896,37.7685462840118,38.41273985642599,37.73312512880632,38.376714545573655,5.7170000000000005,2.522,0.5068658253,0.3631607137,3.392026539,0.083,1.744,4.024526539,0.9956607137000001,1.1393658253,38.07840424445258,13.56708223778786,-0.3124815007804478,0.33159242709298764,0.10209052551183669,0.7571681922142726,0.4017450822370628,-0.29510698947094777,-0.439901139077536,-1.080921907623926,0.2415464805965484,0.5304592414903858,0.6047147956121408,-0.0018886287157715007,0.05666318887332413,MAM
1003,2012-04-03 12:00:00,14.0,94.0,1333447200.0,3,4.0,2012.0,2012-04-03 12:00:00,1333447200.0,5.93,-0.7748912986454721,0.30726618050561105,51.62071832494264,0.0965469595119047,1.2785912267083337,143.1428397231177,3.2307933185090496,0.4508936254166666,0.7841563458333333,141.2652700901169,1.8876534372104892,-0.3662076148611111,1.8544330666666669,139.51120346606172,3.2267627465008704,-26.36694827,133.51918080000002,232.3269177480627,0.05303488342991824,8.909860416226264,0.03846403626184765,11,15.159503851114518,14.044045560219155,11.732670296208338,12.070286986965128,11.017601708998539,11.458300247282851,1609453.125,1609453.125,0.1072468356011561,0.062193484292999764,0.22500595184255667,0.03723643964078932,0.02611921179750336,16.268941851608492,37.50669264074224,38.17283133644789,38.001827501321976,37.63132061526945,38.27317361854684,37.67215313826362,38.31470259537487,37.67267982568219,38.31523826615877,37.68533919892287,38.32811356210961,37.762610042145354,38.40670236393618,37.74361002558878,38.38737827643313,37.69274031979487,38.33564091909509,37.701385763892034,38.34443382291909,37.7387428856665,38.38242812086522,37.73916318937405,38.382855593420246,37.749265541017564,38.39313025431669,37.81092872253394,38.45584518468485,37.795766451476936,38.440424300614644,37.75517173591233,38.399137187343115,37.762070917627184,38.40615404392115,6.343,4.148,2.066955074,0.393272666,6.608227739999999,0.134,3.0980000000000003,9.573227739999998,3.3582726660000004,5.031955073999999,37.50669264074224,16.268941851608492,0.1072468356011561,0.22500595184255667,0.7730546933642626,0.8022947113974638,0.6178387477170033,0.3153310371856177,-0.4053062377191615,-0.8728952016351923,0.49108141342318723,0.8200850017035155,0.9810583905802412,0.5261159546167359,0.7017367550125319,MAM
1007,2012-05-04 12:00:00,18.0,125.0,1336125600.0,4,5.0,2012.0,2012-05-04 12:00:00,1336125600.0,3.853,-1.0056922136044253,0.08440425654528558,14.179915099607976,1.4457464649166667,1.0049095095238096,106.34310767577972,2.2837202793245353,2.798824583333333,1.9118834583333333,30.85636162176691,3.5460096926253746,2.4065295898611114,1.5795396733333336,68.36166804469785,3.146697869430195,173.27013047000003,113.72685648,226.56224659897404,0.16575731913424546,27.847229614553235,0.06425131349068308,10,18.94710620936636,18.06143651602141,12.329282923119171,12.599708638426367,13.744681976209648,14.057822531132302,5362706.25,5362706.25,0.10716618547179532,0.09093168803891064,0.3360696019076019,0.037340459559884416,0.029912683036781827,17.308740361948274,37.52116126480803,38.11395148689469,38.001827501321976,37.59457641189459,38.235802693151506,37.46018456188251,38.099118608608826,37.60775294915919,38.24920397405725,37.61653103151668,38.25813177846626,37.715956438240205,38.359253019799475,37.70193832088,38.34499580451283,37.56251327451986,38.20319267565984,37.57194221192125,38.21278243632468,37.81370618880424,38.458670024394024,37.86495906533826,38.51079708796672,37.86800783465516,38.51389785816241,37.902539879012274,38.5490188931799,37.89767116118211,38.54406713279076,37.849246598044154,38.49481662331942,37.85252141979561,38.49814730157929,5.696000000000001,0.687,1.6101060462999999,0.1855199337,2.4826259800000003,0.06,1.5490000000000002,4.4091259800000016,2.1120199337,3.5366060462999998,37.52116126480803,17.308740361948274,0.10716618547179532,0.3360696019076019,0.585799009013001,0.7555699806288,-0.16304326294044955,0.20685448088042963,-0.7316094195755957,-1.2218487496163564,0.19005141775920606,0.39491129585045015,0.6443525079071089,0.3246980128461781,0.5485866850771446,MAM
1008,2012-05-08 12:00:00,19.0,129.0,1336471200.0,8,5.0,2012.0,2012-05-08 12:00:00,1336471200.0,6.225,0.19929154411389308,1.6938662443677177,162.6111594593009,1.1913880721875,2.6633809964583333,87.84363157555906,3.6688764649218286,1.7019595179166669,1.6032340941666667,87.94912353618967,2.6465248145827203,1.4697315948611112,2.3911786077777784,90.46052739155253,3.537801979012976,105.82067483,172.16485976,254.72174248893424,18.853439663972253,1809.9302077413363,0.5675831999401258,10,16.430300037295986,14.71788036716578,11.732670296208338,12.070286986965128,11.808065501196456,11.843547836658516,1510523.4375,1510523.4375,0.18344803112235555,0.36560197308807774,0.2202979139721374,0.042087612754012516,0.02648174247808835,18.491653747975267,37.25479791481926,38.12138682625806,38.001827501321976,37.30469145790509,37.940973359712096,37.646773640458186,38.28889021595321,37.70113992398103,38.34418378987634,37.70204076025372,38.34509999112846,37.78573049758021,38.430217169968245,37.76058769504125,38.40464552297056,37.699207678297945,38.342218587133154,37.70767222461048,38.35082750771647,37.577601869223436,38.21853862672688,37.64255981936717,38.28460452245171,37.64363615701426,38.285699218491224,37.743630370937524,38.38739896879928,37.713589234998686,38.35684544070921,37.64025113261106,38.28225645792454,37.650364746081216,38.292542572733296,5.949,0.39799999999999996,1.3593046640000002,0.327118403,2.084423067,0.08,0.9009999999999999,5.196923067,3.4396184030000003,4.471804664,37.25479791481926,18.491653747975267,0.18344803112235555,0.2202979139721374,0.794139355767774,0.7744439689249651,-0.4001169279263122,0.13331680703788207,-0.485295022684769,-1.0969100130080565,-0.04527520902093707,0.3189858705853889,0.7157462877628864,0.5365102638901346,0.6504828245743145,MAM
1009,2012-05-17 12:00:00,20.0,138.0,1337248800.0,17,5.0,2012.0,2012-05-17 12:00:00,1337248800.0,1.932,-1.006921982675971,1.2030175941464096,259.8518003356245,1.005294029535185,0.003919293541666609,128.6158185969345,4.1780904253740445,2.793468704166667,-5.5369537875,254.62775298270645,8.336388464106719,2.1517739472222224,-1.1986321180555557,150.28934124629814,6.1374805287411,154.92772419999997,-86.3015125,441.8985980693592,6.881416887764182,1486.3860477570636,0.3423250673182465,10,29.196632564989986,33.797416187786524,15.775222223654392,15.755745524387837,22.26356945494319,24.85884343756023,4737951.5625,4737951.5625,0.09156556326360256,0.342372174693418,0.3224765217651193,0.0382190590310478,0.020172420588757446,18.283493982122266,37.6314845233096,38.134750341600345,38.001827501321976,37.653861627301495,38.29609909798617,37.482092511434075,38.121400227831984,37.76838111217053,38.412571867355865,37.79275301594081,38.437359466865075,37.823815537534365,38.46895180172187,37.84804799729122,38.49359757881165,37.672364637015335,38.31491770152347,37.671957366593396,38.314503484554365,37.505857548406375,38.14557060961026,37.779055517737156,38.423428339327785,37.80231300895978,38.44708251847808,37.831955187516066,38.47723028442855,37.85507961084424,38.50074912603171,37.687429424461975,38.330239439268645,37.68704077660121,38.329844162493636,5.122000000000001,1.565,1.16515203,0.21039707,2.9405491,0.085,2.1959999999999997,3.9065491,1.17639707,2.13115203,37.6314845233096,18.283493982122266,0.09156556326360256,0.3224765217651193,0.28600712207947454,0.709439574132411,0.19451434188246727,0.06638259616233524,-0.6769603124826155,-1.0705810742857071,0.34163233577805424,0.4684284354575029,0.5917932871698636,0.07055393415837698,0.3286144320863215,MAM
1011,2012-05-29 12:00:00,22.0,150.0,1338285600.0,29,5.0,2012.0,2012-05-29 12:00:00,1338285600.0,3.125,-0.4840051026256829,1.0784667163371937,129.41600596046322,1.2451243757200001,0.8069945047499999,125.85152891028747,3.0048952720936506,0.7452343083333334,-0.06652935875000003,158.2137552247158,2.6144175538035075,1.1296532996027782,0.4732558945833333,140.4567539126157,3.2300504793385536,81.33503757140001,34.07442441,232.5636345123759,19.761517986702334,2371.3821584042803,0.885498251172135,10,16.238619788053374,14.461883457907696,11.872623043720186,12.212898761653864,11.775889832412073,11.778722824187266,5986912.5,5986912.5,0.0998266740196664,0.4000569049810813,0.3486332991259269,0.042001956795133605,0.02679999178247175,19.07366356233774,37.542261341570615,38.11606151563294,38.001827501321976,37.622467896709374,38.26416990491399,37.439935667448346,38.07852434192906,37.524673042618495,38.16470702749103,37.524787806729776,38.16482374905926,37.65580558492301,38.29807621243071,37.613294544664534,38.25484008895919,37.52856069936549,38.16866099347506,37.54174685639117,38.1820720582199,37.60869152587922,38.25015855947103,37.66797929024185,38.31045755673728,37.66805958665854,38.31053922271784,37.75972812306572,38.40377128983392,37.729984641720044,38.373520493238146,37.67069934708425,38.313224007823216,37.67992523789119,38.32260725865967,5.827000000000001,0.25,0.03746041000000001,0.05008327,0.33754368,0.023,0.7120000000000001,1.90004368,1.61258327,1.59996041,37.542261341570615,19.07366356233774,0.0998266740196664,0.3486332991259269,0.494850021680094,0.7654450180901501,-0.6020599913279624,-1.4264274736302114,-1.3003073232362579,-1.6382721639824072,-0.14752000636314358,-0.4716700191129362,0.2787635850396279,0.2075221498299645,0.2041092364488869,JJA
1012,2012-06-05 12:00:00,23.0,157.0,1338890400.0,5,6.0,2012.0,2012-06-05 12:00:00,1338890400.0,4.56,-0.18602863730861935,1.3893254459227673,233.40667491502487,1.0705635566071428,2.082814807619048,99.43074521968813,2.9108288425862634,2.85774928,1.3323155725,124.97477640916185,3.5648598453669234,0.9842168790277778,2.210263100555556,101.85725174962532,3.0973753933828174,70.86361529,159.13894324,223.0110283235629,0.7480480026200224,125.67206444016377,0.12097841414553673,10,17.662680953272925,16.474242462236553,11.732670296208338,12.070286986965128,12.574634131845748,12.8477023508233,215688150.0,215688150.0,0.1434443356364862,0.150268345428002,1.1514453329807937,0.051215529652182665,0.03135175761248487,21.73876989431624,37.3331696285089,38.12229112428874,38.001827501321976,37.456712811432034,38.095587642764976,36.14604455868307,36.762564172591475,36.52601283889848,37.14901332506485,36.557380165942995,37.180915664241255,36.951147286042975,37.58139901445212,36.87535206738754,37.50431100596277,36.420104930255924,37.041299013986205,36.46434712107668,37.08629581513117,37.52328790319468,38.163298262643366,37.621268040816176,38.26294958385785,37.62935654499053,38.271176048396356,37.73089490655151,38.374446283865844,37.711350048884185,38.354568062250955,37.593958204694815,38.23517394159289,37.60536667264071,38.2467769963695,5.599,0.489,0.002114763,0.09687253,0.5879872930000001,0.054000000000000006,0.415,2.867987293,2.37687253,2.282114763,37.3331696285089,21.73876989431624,0.1434443356364862,1.1514453329807937,0.658964842664435,0.7481104674949838,-0.3106911408763798,-2.674738296638593,-1.0137993577351385,-1.2676062401770314,-0.3819519032879073,-0.23063205936537873,0.45757722280043234,0.3760058914454593,0.3583374804346958,JJA
1013,2012-06-13 12:00:00,24.0,165.0,1339581600.0,13,6.0,2012.0,2012-06-13 12:00:00,1339581600.0,6.66,-2.0005827012560617,0.05228294487201599,10.038325415427071,1.4792353929843751,2.270929454947917,107.03384659133745,3.4932778141718366,3.3716628458333333,1.4651064479166669,147.00226979310796,4.399088835120104,1.4401313266666669,3.3328606895833333,123.65755112547487,4.969475743333792,103.68945552,239.96596965,357.80225352003305,0.005726897730792678,1.0995643643121942,0.012809813638112729,11,19.130291191776646,18.950143030119058,11.954957648676052,12.249426496225992,13.62578841819852,14.365652713242447,27540506.25,27540506.25,0.0619361631172826,0.030964314759725768,0.5798182334708893,0.05302245152097519,0.022560426442867817,22.403302125883755,37.696995237829654,38.176247573452684,38.001827501321976,37.78785592069682,38.432378845047005,37.15228905469952,37.78597152766362,37.31600128517686,37.95247609136465,37.35132291935943,37.988400183728594,37.513339227977546,38.153179899332336,37.50869544960109,38.14845691504311,37.22014987539731,37.85498980632083,37.23894093551205,37.874101373347685,37.84940776889961,38.49498054316153,37.87878015865175,38.52485391869539,37.88511738100141,38.531299230932156,37.91418549734836,38.56086314326693,37.91335233498781,38.56001577019693,37.86158300143187,38.5073634407302,37.86495439488205,38.510792337849566,5.394,0.665,0.498648246,0.21078025399999997,1.3744285,0.076,1.423,4.7044285000000015,3.540780254,3.828648246,37.696995237829654,22.403302125883755,0.0619361631172826,0.5798182334708893,0.8234742291703011,0.7319109421168725,-0.17717835469689538,-0.3022057042560244,-0.6761700764789853,-1.1191864077192086,0.15320490008428433,0.1381221520637134,0.6725068723176687,0.5490989746438607,0.5830454677217943,JJA
